engagement_id,record_id,metric_name,metric_value,denominator_name,denominator_value,normalized_value,collection_timestamp,provenance_ids,comparability_note
EN-000159,LI-7440818644235890688,impressions,276,,,,2026-08-02T17:54:07.966Z,PV-00969,Raw observation; no valid denominator available.
EN-000160,LI-7440818644235890688,reactions,11,impressions,276,0.03985507246376811,2026-08-02T17:54:07.966Z,PV-00969,Within-post rate; compare only at similar maturity and audience conditions.
EN-000161,LI-7440818644235890688,comments,0,impressions,276,0,2026-08-02T17:54:07.966Z,PV-00969,Within-post rate; compare only at similar maturity and audience conditions.
EN-000162,LI-7440818644235890688,reposts,0,impressions,276,0,2026-08-02T17:54:07.966Z,PV-00969,Within-post rate; compare only at similar maturity and audience conditions.
EN-000163,LI-7440818644235890688,saves,1,impressions,276,0.0036231884057971015,2026-08-02T17:54:07.966Z,PV-00969,Within-post rate; compare only at similar maturity and audience conditions.
EN-000164,LI-7440818644235890688,sends,1,impressions,276,0.0036231884057971015,2026-08-02T17:54:07.966Z,PV-00969,Within-post rate; compare only at similar maturity and audience conditions.
EN-000165,LI-7440818644235890688,profile_viewers_from_post,2,impressions,276,0.007246376811594203,2026-08-02T17:54:07.966Z,PV-00969,Within-post rate; compare only at similar maturity and audience conditions.
EN-000166,LI-7440818644235890688,followers_gained,0,impressions,276,0,2026-08-02T17:54:07.966Z,PV-00969,Within-post rate; compare only at similar maturity and audience conditions.
EN-000167,LI-7440818644235890688,public_interactions,11,creator_median_public_interactions,,,2026-08-02T17:54:07.966Z,PV-00969,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000168,LI-7441198414467411968,public_interactions,89,creator_median_public_interactions,56,1.5892857142857142,2026-08-02T18:05:05.577Z,PV-00780,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000169,LI-7441830176302252032,public_interactions,111,creator_median_public_interactions,17,6.529411764705882,2026-08-02T18:05:05.577Z,PV-00736,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000170,LI-7441834863302889472,public_interactions,8,creator_median_public_interactions,28,0.2857142857142857,2026-08-02T18:05:05.577Z,PV-00641,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000171,LI-7441926270415892480,impressions,386,,,,2026-08-02T17:54:15.078Z,PV-00970,Raw observation; no valid denominator available.
EN-000172,LI-7441926270415892480,reactions,5,impressions,386,0.012953367875647668,2026-08-02T17:54:15.078Z,PV-00970,Within-post rate; compare only at similar maturity and audience conditions.
EN-000173,LI-7441926270415892480,comments,0,impressions,386,0,2026-08-02T17:54:15.078Z,PV-00970,Within-post rate; compare only at similar maturity and audience conditions.
EN-000174,LI-7441926270415892480,reposts,0,impressions,386,0,2026-08-02T17:54:15.078Z,PV-00970,Within-post rate; compare only at similar maturity and audience conditions.
EN-000175,LI-7441926270415892480,saves,0,impressions,386,0,2026-08-02T17:54:15.078Z,PV-00970,Within-post rate; compare only at similar maturity and audience conditions.
EN-000176,LI-7441926270415892480,sends,0,impressions,386,0,2026-08-02T17:54:15.078Z,PV-00970,Within-post rate; compare only at similar maturity and audience conditions.
EN-000177,LI-7441926270415892480,profile_viewers_from_post,8,impressions,386,0.02072538860103627,2026-08-02T17:54:15.078Z,PV-00970,Within-post rate; compare only at similar maturity and audience conditions.
EN-000178,LI-7441926270415892480,followers_gained,0,impressions,386,0,2026-08-02T17:54:15.078Z,PV-00970,Within-post rate; compare only at similar maturity and audience conditions.
EN-000179,LI-7441926270415892480,public_interactions,5,creator_median_public_interactions,,,2026-08-02T17:54:15.078Z,PV-00970,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000180,LI-7442148273970208768,public_interactions,2378,creator_median_public_interactions,451.5,5.2668881506090806,2026-08-02T18:05:05.577Z,PV-00802,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000181,LI-7442579206129197056,public_interactions,44,creator_median_public_interactions,56,0.7857142857142857,2026-08-02T18:05:05.577Z,PV-00781,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000182,LI-7442640583359221760,impressions,527,,,,2026-08-02T17:54:15.928Z,PV-00971,Raw observation; no valid denominator available.
EN-000183,LI-7442640583359221760,reactions,9,impressions,527,0.017077798861480076,2026-08-02T17:54:15.928Z,PV-00971,Within-post rate; compare only at similar maturity and audience conditions.
EN-000184,LI-7442640583359221760,comments,4,impressions,527,0.007590132827324478,2026-08-02T17:54:15.928Z,PV-00971,Within-post rate; compare only at similar maturity and audience conditions.
EN-000185,LI-7442640583359221760,reposts,0,impressions,527,0,2026-08-02T17:54:15.928Z,PV-00971,Within-post rate; compare only at similar maturity and audience conditions.
EN-000186,LI-7442640583359221760,saves,2,impressions,527,0.003795066413662239,2026-08-02T17:54:15.928Z,PV-00971,Within-post rate; compare only at similar maturity and audience conditions.
EN-000187,LI-7442640583359221760,sends,0,impressions,527,0,2026-08-02T17:54:15.928Z,PV-00971,Within-post rate; compare only at similar maturity and audience conditions.
EN-000188,LI-7442640583359221760,profile_viewers_from_post,4,impressions,527,0.007590132827324478,2026-08-02T17:54:15.928Z,PV-00971,Within-post rate; compare only at similar maturity and audience conditions.
EN-000189,LI-7442640583359221760,followers_gained,0,impressions,527,0,2026-08-02T17:54:15.928Z,PV-00971,Within-post rate; compare only at similar maturity and audience conditions.
EN-000190,LI-7442640583359221760,public_interactions,13,creator_median_public_interactions,,,2026-08-02T17:54:15.928Z,PV-00971,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000191,LI-7442913090125357056,public_interactions,43,creator_median_public_interactions,22,1.9545454545454546,2026-08-02T18:05:05.577Z,PV-00919,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000192,LI-7442946779047817216,public_interactions,40,creator_median_public_interactions,94,0.425531914893617,2026-08-02T18:05:05.577Z,PV-00662,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000193,LI-7442969040727273472,public_interactions,465,creator_median_public_interactions,451.5,1.0299003322259137,2026-08-02T18:05:05.577Z,PV-00803,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000194,LI-7443339949006868481,impressions,259,,,,2026-08-02T17:54:16.833Z,PV-00972,Raw observation; no valid denominator available.
EN-000195,LI-7443339949006868481,reactions,4,impressions,259,0.015444015444015444,2026-08-02T17:54:16.833Z,PV-00972,Within-post rate; compare only at similar maturity and audience conditions.
EN-000196,LI-7443339949006868481,comments,0,impressions,259,0,2026-08-02T17:54:16.833Z,PV-00972,Within-post rate; compare only at similar maturity and audience conditions.
EN-000197,LI-7443339949006868481,reposts,0,impressions,259,0,2026-08-02T17:54:16.833Z,PV-00972,Within-post rate; compare only at similar maturity and audience conditions.
EN-000198,LI-7443339949006868481,saves,0,impressions,259,0,2026-08-02T17:54:16.833Z,PV-00972,Within-post rate; compare only at similar maturity and audience conditions.
EN-000199,LI-7443339949006868481,sends,0,impressions,259,0,2026-08-02T17:54:16.833Z,PV-00972,Within-post rate; compare only at similar maturity and audience conditions.
EN-000200,LI-7443339949006868481,profile_viewers_from_post,0,impressions,259,0,2026-08-02T17:54:16.833Z,PV-00972,Within-post rate; compare only at similar maturity and audience conditions.
EN-000201,LI-7443339949006868481,followers_gained,1,impressions,259,0.003861003861003861,2026-08-02T17:54:16.833Z,PV-00972,Within-post rate; compare only at similar maturity and audience conditions.
EN-000202,LI-7443339949006868481,public_interactions,4,creator_median_public_interactions,,,2026-08-02T17:54:16.833Z,PV-00972,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000203,LI-7443816967678955520,public_interactions,778,creator_median_public_interactions,183.5,4.239782016348774,2026-08-02T18:05:05.577Z,PV-00839,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000204,LI-7444261643456364545,public_interactions,996,creator_median_public_interactions,936,1.064102564102564,2026-08-02T18:05:05.577Z,PV-00244|PV-00552,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000205,LI-7444357555960823808,public_interactions,365,creator_median_public_interactions,217.5,1.6781609195402298,2026-08-02T18:05:05.577Z,PV-00252|PV-00528,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000206,LI-7444383140191711232,public_interactions,41,creator_median_public_interactions,28,1.4642857142857142,2026-08-02T18:05:05.577Z,PV-00642,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000207,LI-7444395247545057280,impressions,28108,,,,2026-08-02T17:54:17.793Z,PV-00973,Raw observation; no valid denominator available.
EN-000208,LI-7444395247545057280,reactions,140,impressions,28108,0.004980788387647645,2026-08-02T17:54:17.793Z,PV-00973,Within-post rate; compare only at similar maturity and audience conditions.
EN-000209,LI-7444395247545057280,comments,11,impressions,28108,0.0003913476590294578,2026-08-02T17:54:17.793Z,PV-00973,Within-post rate; compare only at similar maturity and audience conditions.
EN-000210,LI-7444395247545057280,reposts,6,impressions,28108,0.00021346235947061336,2026-08-02T17:54:17.793Z,PV-00973,Within-post rate; compare only at similar maturity and audience conditions.
EN-000211,LI-7444395247545057280,saves,65,impressions,28108,0.002312508894264978,2026-08-02T17:54:17.793Z,PV-00973,Within-post rate; compare only at similar maturity and audience conditions.
EN-000212,LI-7444395247545057280,sends,5,impressions,28108,0.00017788529955884447,2026-08-02T17:54:17.793Z,PV-00973,Within-post rate; compare only at similar maturity and audience conditions.
EN-000213,LI-7444395247545057280,profile_viewers_from_post,28,impressions,28108,0.000996157677529529,2026-08-02T17:54:17.793Z,PV-00973,Within-post rate; compare only at similar maturity and audience conditions.
EN-000214,LI-7444395247545057280,followers_gained,42,impressions,28108,0.0014942365162942935,2026-08-02T17:54:17.793Z,PV-00973,Within-post rate; compare only at similar maturity and audience conditions.
EN-000215,LI-7444395247545057280,public_interactions,157,creator_median_public_interactions,,,2026-08-02T17:54:17.793Z,PV-00973,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000216,LI-7444403543404359680,public_interactions,324,creator_median_public_interactions,37,8.756756756756756,2026-08-02T18:05:05.577Z,PV-00230|PV-00549,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000217,LI-7444651355178369025,public_interactions,146,creator_median_public_interactions,183.5,0.7956403269754768,2026-08-02T18:05:05.577Z,PV-00840,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000218,LI-7444680391782776832,public_interactions,22,creator_median_public_interactions,17,1.2941176470588236,2026-08-02T18:05:05.577Z,PV-00737,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000219,LI-7444759033854652419,impressions,741,,,,2026-08-02T17:54:18.865Z,PV-00974,Raw observation; no valid denominator available.
EN-000220,LI-7444759033854652419,reactions,10,impressions,741,0.01349527665317139,2026-08-02T17:54:18.865Z,PV-00974,Within-post rate; compare only at similar maturity and audience conditions.
EN-000221,LI-7444759033854652419,comments,1,impressions,741,0.001349527665317139,2026-08-02T17:54:18.865Z,PV-00974,Within-post rate; compare only at similar maturity and audience conditions.
EN-000222,LI-7444759033854652419,reposts,0,impressions,741,0,2026-08-02T17:54:18.865Z,PV-00974,Within-post rate; compare only at similar maturity and audience conditions.
EN-000223,LI-7444759033854652419,saves,3,impressions,741,0.004048582995951417,2026-08-02T17:54:18.865Z,PV-00974,Within-post rate; compare only at similar maturity and audience conditions.
EN-000224,LI-7444759033854652419,sends,1,impressions,741,0.001349527665317139,2026-08-02T17:54:18.865Z,PV-00974,Within-post rate; compare only at similar maturity and audience conditions.
EN-000225,LI-7444759033854652419,profile_viewers_from_post,2,impressions,741,0.002699055330634278,2026-08-02T17:54:18.865Z,PV-00974,Within-post rate; compare only at similar maturity and audience conditions.
EN-000226,LI-7444759033854652419,followers_gained,0,impressions,741,0,2026-08-02T17:54:18.865Z,PV-00974,Within-post rate; compare only at similar maturity and audience conditions.
EN-000227,LI-7444759033854652419,public_interactions,11,creator_median_public_interactions,,,2026-08-02T17:54:18.865Z,PV-00974,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
EN-000228,LI-7445093182867984385,public_interactions,13,creator_median_public_interactions,8,1.625,2026-08-02T18:05:05.577Z,PV-00888,"Creator-relative public-interaction ratio from Stage 0; not reach, saves, or impression rate."
